category_id,comment_count,comments_disabled,days_since_publication,has_description,is_successful,is_sucessfull,likes_ratio,progress,publish_time,ratings_disabled,tags_quantity,title_size,video_error_or_removed
2,6365,False,1,True,True,,0.8311156027174218,3687110,2018-03-05,False,40,36,False
4,386,False,2,True,False,,0.8633193863319386,49775,2017-12-20,False,21,97,False
4,0,True,12,True,True,,0.9338101767779713,180346,2017-12-23,False,1,41,False
4,9052,False,7,True,False,,0.9535095284791059,50654,2018-03-14,False,12,44,False
1,14711,False,7,True,True,,0.9833714536917284,917636,2018-02-02,False,18,14,False
3,3445,False,2,True,False,,0.948968722765566,302586,2018-02-02,False,4,52,False
2,284,False,5,True,False,,0.988122270742358,82562,2017-12-07,False,1,35,False
2,919,False,1,True,False,,0.9846631721995729,60546,2018-01-05,False,30,31,False
4,2852,False,18,True,True,,0.9862427316590375,118375,2018-03-30,False,28,43,False
2,266,False,5,True,False,,0.8845802919708029,20161,2017-11-17,False,23,52,False
1,8359,False,7,True,True,,0.9349794896382718,581660,2018-02-22,False,25,54,False
4,6146,False,19,True,False,,0.952692569870484,14942,2018-04-01,False,16,43,False
2,3187,False,9,True,False,,0.9693416946893272,52912,2018-02-06,False,17,47,False
0,10150,False,23,True,True,,0.7164303760466039,338364,2018-05-03,False,33,82,False
1,48361,False,15,True,True,,0.8633202825772406,325278,2018-03-08,False,6,43,False
1,2299,False,7,True,False,,0.9672972716037647,18181,2018-02-06,False,38,49,False
3,0,True,5,True,False,,0.6428571428571429,12,2018-01-16,False,12,41,False
2,927,False,4,True,False,,0.9605603020067555,140988,2017-12-28,False,22,48,False
2,6241,False,16,True,False,,0.9322681486627301,34875,2018-04-28,False,43,33,False
0,5314,False,8,True,True,,0.8628763573543929,146268,2018-03-28,False,27,60,False
3,63,False,6,True,False,,0.9728867623604466,6544,2017-12-07,False,14,55,False
1,7533,False,10,True,True,,0.9474575606696201,368272,2018-06-04,False,23,33,False
3,5118,False,2,True,False,,0.9309667817220305,354918,2017-11-30,False,27,52,False
1,403,False,6,True,False,,0.9768952166854002,31249,2017-11-09,False,14,43,False
2,809,False,7,True,False,,0.9954878736604625,125923,2017-12-30,False,16,82,False
2,644,False,2,True,False,,0.9754162128520305,283820,2018-01-30,False,37,31,False
3,8,False,4,True,False,,0.9523809523809523,95,2017-12-11,False,21,33,False
3,0,True,6,True,False,,0.11550545185732766,7552,2017-12-13,False,10,67,False
4,627,False,6,True,False,,0.9427153206332171,61322,2017-12-16,False,27,34,False
2,772,False,1,True,False,,0.9866680663447407,895766,2017-12-13,False,38,26,False
2,6556,False,14,True,False,,0.9574509627226577,41195,2018-02-24,False,45,21,False
2,438,False,1,True,False,,0.9816438914950031,381361,2018-01-17,False,47,35,False
4,529,False,6,True,False,,0.9874532835024026,9683,2018-02-04,False,18,58,False
0,4958,False,8,True,False,,0.9723639905974037,74262,2018-04-17,False,10,29,False
3,3504,False,5,True,False,,0.5461513893324816,27045,2018-01-20,False,6,39,False
2,1550,False,12,True,False,,0.86579754601227,17250,2018-02-21,False,6,25,False
4,241,False,6,True,False,,0.953469387755102,6574,2018-01-17,False,13,56,False
1,45,False,3045,True,False,,0.9967897271268058,433,2009-09-18,False,6,41,False
2,18299,False,13,True,False,,0.8487506334541769,37603,2018-06-01,False,28,63,False
2,15951,False,6,True,True,,0.9900038013713095,135028,2017-12-09,False,24,69,False
4,3722,False,7,True,False,,0.9873724224119975,23547,2017-11-22,False,7,53,False
1,11,False,5,True,False,,0.8421052631578947,108,2018-01-24,False,5,62,False
2,400,False,2,False,False,,0.5776293823038398,51871,2017-12-11,False,10,100,False
4,386,False,6,True,False,,0.987045341305431,20282,2018-01-29,False,29,32,False
3,3413,False,11,True,False,,0.9643159550018144,46222,2017-12-22,False,7,36,False
3,2747,False,6,True,False,,0.9159675518269431,40074,2018-01-29,False,31,39,False
3,10825,False,11,True,False,,0.22715428160661336,17934,2018-04-12,False,22,42,False
3,1841,False,7,True,False,,0.8297025555090071,141338,2017-11-30,False,18,79,False
3,1045,False,5,False,False,,0.3881362138410839,51389,2018-01-29,False,10,97,False
1,155,False,6,True,False,,0.964516129032258,5197,2017-12-01,False,7,71,False
2,885,False,6,True,False,,0.9787211060704256,13409,2018-01-10,False,40,60,False
4,22,False,7,True,False,,0.923943661971831,18792,2017-12-31,False,9,65,False
2,14529,False,6,True,False,,0.8490288404944085,186548,2018-05-27,False,32,40,False
3,80,False,2,True,False,,0.9206349206349206,15531,2018-01-11,False,46,91,False
2,1671,False,23,True,False,,0.9174185232922114,44028,2018-05-22,False,30,47,False
2,0,True,7,True,False,,,163,2017-11-22,True,15,47,False
1,14297,False,29,True,True,,0.9845089966580269,684739,2018-05-10,False,30,53,False
4,19,False,2335,True,False,,0.9393939393939394,1101,2011-08-19,False,16,57,False
2,4691,False,19,True,False,,0.993024695452234,33247,2018-03-29,False,8,41,False
1,9174,False,24,True,True,,0.9817181604158688,609511,2018-04-20,False,4,55,False
3,69,False,4,True,False,,0.8902439024390244,199,2018-01-09,False,1,68,False
1,18242,False,21,True,False,,0.9823350253807107,45997,2018-05-24,False,34,43,False
2,34,False,1120,True,False,,0.9881154499151104,146,2014-12-11,False,1,21,False
4,834,False,3,True,False,,0.9862624661515091,61468,2018-01-31,False,20,21,False
4,1962,False,8,True,False,,0.9827663384064458,32329,2017-12-31,False,26,51,False
4,48389,False,17,True,True,,0.985263533186761,99691,2018-04-30,False,1,21,False
2,771,False,4,True,False,,0.9222070579060245,127036,2017-11-18,False,38,80,False
4,732,False,6,True,False,,0.9864134019258674,78809,2018-01-19,False,30,68,False
0,5113,False,8,True,False,,0.9796005099872503,89907,2018-03-20,False,10,42,False
2,5459,False,13,True,False,,0.9941627311064383,57842,2018-04-17,False,13,66,False
4,8124,False,15,True,False,,0.7679425837320574,20253,2018-05-30,False,42,75,False
4,5162,False,7,True,True,,0.6357403042639811,500856,2017-11-08,False,24,77,False
4,4582,False,5,True,False,,0.9444023919461055,123576,2017-11-30,False,29,66,False
2,32303,False,14,True,True,,0.9859502901348317,234687,2018-03-02,False,15,20,False
2,387,False,6,True,False,,0.9916641857695743,10299,2017-12-06,False,8,40,False
2,626,False,4,True,False,,0.8496153846153847,55459,2018-02-12,False,15,56,False
4,895,False,8,True,False,,0.9664661550162483,27777,2018-02-15,False,32,55,False
2,143,False,1,True,False,,0.9744376278118609,138674,2018-01-24,False,35,60,False
1,485,False,6,True,False,,0.9842076601924125,22512,2018-01-16,False,4,59,False
1,213,False,6,True,False,,0.841715976331361,733,2018-01-26,False,7,42,False
2,2239,False,12,True,False,,0.9796577642731489,4031,2018-04-18,False,12,34,False
2,481,False,6,True,False,,0.9852152296218762,8102,2017-12-14,False,5,44,False
4,234,False,5,True,False,,0.9771105826397146,18233,2018-01-14,False,23,56,False
4,2787,False,9,True,False,,0.9398545318910854,207813,2018-02-06,False,1,88,False
2,5547,False,11,True,False,,0.8754000542446433,49014,2018-05-03,False,24,29,False
3,5,False,3,True,False,,1.0,1956,2018-01-26,False,3,53,False
4,4685,False,14,True,False,,0.955971185838421,58712,2018-05-31,False,16,28,False
1,201,False,6,True,False,,0.9754264238219138,27157,2017-12-05,False,38,54,False
2,1267,False,6,True,False,,0.9964758112499428,6651,2018-01-16,False,42,34,False
1,68244,False,12,True,True,,0.9817529403947106,918121,2018-03-26,False,56,25,False
0,1384,False,3,True,True,,0.9256267078531544,1691351,2018-01-29,False,29,48,False
3,79,False,6,True,False,,0.49137931034482757,28251,2017-11-08,False,4,62,False
2,139879,False,20,True,True,,0.9648661192191909,1646390,2018-04-24,False,24,29,False
3,32566,False,11,True,True,,0.9580002041302351,168617,2018-03-14,False,7,34,False
2,353,False,2,True,False,,0.9770992366412213,44813,2017-12-06,False,33,60,False
3,1093,False,3,True,False,,0.7119205298013245,15645,2018-01-29,False,23,80,False
2,1452,False,7,True,False,,0.9916192113462985,38300,2018-01-31,False,19,39,False
0,16770,False,8,True,True,,0.9496366889090493,233443,2018-05-15,False,22,31,False
4,1142,False,13,True,False,,0.9768268899850866,3658,2018-03-12,False,6,19,False
4,62,False,1,True,False,,0.8311874105865522,27871,2018-02-13,False,15,41,False
4,1197,False,13,True,False,,0.9830390450136782,133004,2017-12-21,False,42,43,False
4,500,False,3,True,False,,0.9811320754716981,100944,2017-12-02,False,48,67,False
4,1244,False,5,True,False,,0.9898447273530061,27288,2018-01-10,False,8,50,False
2,330,False,7,True,False,,,30955,2018-01-23,True,19,26,False
1,6849,False,2,True,False,,0.9600674915635545,421603,2018-06-12,False,34,63,False
2,1855,False,14,True,False,,0.9916261344832773,9885,2018-02-28,False,11,13,False
2,8690,False,6,True,False,,0.9936222037048907,58131,2018-01-11,False,7,23,False
0,446,False,5,True,False,,0.9517426273458445,3561,2017-12-16,False,12,26,False
3,4051,False,2,True,False,,0.5729554655870446,96806,2018-02-12,False,11,44,False
1,7603,False,11,True,True,,0.8774234784461331,264785,2018-03-16,False,3,32,False
2,207,False,8,True,False,,0.9507640067911715,7863,2017-11-20,False,13,47,False
2,5612,False,7,True,False,,0.8731516826817604,57399,2018-01-27,False,30,59,False
1,789,False,3,True,False,,0.9657524711123486,29135,2017-12-01,False,13,36,False
2,22,False,8,False,False,,0.8947368421052632,278,2018-03-28,False,1,44,False
4,414,False,3,True,False,,0.9621811785400176,6799,2017-11-16,False,19,94,False
1,37,False,5,True,False,,0.9869109947643979,2083,2018-01-12,False,9,50,False
2,752,False,4,True,False,,0.9954962698112559,208175,2017-11-22,False,39,49,False
2,23864,False,5,True,False,,0.996042708877772,64879,2017-11-25,False,23,56,False
3,665,False,12,True,False,,0.8359106529209622,40486,2018-05-17,False,6,58,False
2,16094,False,20,True,False,,0.9885462784068757,56630,2018-04-24,False,1,21,False
3,1916,False,12,True,False,,0.9839521711768408,28810,2018-03-26,False,13,69,False
2,111,False,6,True,False,,0.9857324840764331,26171,2017-11-10,False,31,84,False
3,4994,False,8,True,False,,0.9422470096132678,33812,2017-11-21,False,31,25,False
2,256,False,6,True,False,,0.9667374380750177,7056,2017-12-02,False,17,42,False
2,11631,False,5,True,True,,0.9881642281522287,329943,2017-11-23,False,33,57,False
1,14360,False,23,True,True,,0.9593760621075792,603350,2018-04-21,False,13,32,False
4,1288,False,9,True,False,,0.960348162475822,16602,2018-05-04,False,5,53,False
4,441,False,8,True,False,,0.9618293755496922,32961,2017-12-29,False,47,38,False
1,14351,False,8,True,True,,0.9496552603535745,788027,2017-11-27,False,20,51,False
4,1039,False,13,True,False,,0.9910068770939869,7407,2018-02-25,False,18,67,False
1,4602,False,20,True,True,,0.9831298936112426,270366,2018-04-25,False,4,73,False
1,29516,False,10,True,True,,0.9801984649212434,936453,2017-12-25,False,17,55,False
1,10279,False,1,True,False,,0.9954767323685604,1063552,2018-01-17,False,37,32,False
4,213,False,5,True,False,,0.9961264016309888,23028,2018-01-13,False,46,73,False
1,28473,False,20,True,True,,0.9761308067847405,688526,2018-04-24,False,37,23,False
3,1349,False,2,True,False,,0.7290425109257052,104270,2018-02-02,False,16,93,False
1,4744,False,5,True,False,,0.9829816768461965,120795,2018-02-01,False,29,47,False
2,629,False,2,True,False,,0.9952506257621462,86112,2017-12-13,False,14,77,False
0,449,False,6,True,False,,0.9597284008428939,70380,2017-11-09,False,15,34,False
2,801,False,12,False,False,,0.6216621662166216,13561,2018-03-06,False,5,49,False
2,1258,False,5,True,False,,0.9903315642898429,37985,2018-01-24,False,17,51,False
1,7048,False,7,True,True,,0.9701481682281301,838944,2017-11-10,False,4,34,False
4,478,False,6,True,False,,0.9728992670870973,21766,2017-12-16,False,40,55,False
3,12407,False,18,True,True,,0.9899962408757076,83991,2018-04-22,False,19,48,False
0,41774,False,30,True,True,,0.9808197007205506,1817660,2018-05-10,False,7,40,False
0,450,False,13,True,False,,0.6726598173515982,3228,2018-04-09,False,15,83,False
4,7957,False,28,True,True,,0.8840790147186328,28292,2018-05-14,False,15,40,False
3,1080,False,6,True,False,,0.933262586959085,25560,2018-03-20,False,24,36,False
2,12,False,943,True,False,,0.967391304347826,56,2015-06-11,False,5,86,False
1,3599,False,21,True,True,,0.9806722566956825,84615,2018-04-23,False,37,45,False
2,61,False,5,True,False,,0.9162011173184358,216,2017-12-07,False,19,58,False
4,16,False,5,False,False,,0.08849557522123894,2425,2017-11-15,False,6,58,False
0,1955,False,6,True,False,,0.8865861618798956,8079,2018-01-29,False,30,63,False
3,416,False,7,True,False,,0.9715752072641137,9164,2017-12-06,False,30,74,False
0,5176,False,4,True,True,,0.9803063829787234,208294,2018-04-03,False,17,48,False
4,2580,False,6,True,False,,0.9539084291448398,70546,2018-02-20,False,34,83,False
2,2,False,5,False,False,,0.875,659,2018-01-10,False,1,36,False
0,0,False,2252,True,False,,0.8787878787878788,58,2011-11-10,False,6,36,False
2,776,False,12,True,False,,0.9397452955711841,3314,2018-02-21,False,20,18,False
4,2281,False,6,True,False,,0.9774415685742393,59764,2017-12-09,False,13,59,False
2,8060,False,8,True,True,,0.8125434138851314,201381,2018-02-17,False,24,47,False
3,375,False,7,True,False,,0.9431818181818182,4591,2018-01-15,False,22,50,False
0,9059,False,5,True,True,,0.9899035515835287,2186824,2018-05-10,False,26,44,False
2,45,False,4,True,False,,0.9645892351274787,7134,2017-11-10,False,37,78,False
2,360,False,2,True,False,,0.9845634346357935,18720,2018-01-12,False,38,76,False
4,1386,False,1,True,False,,0.781410974244121,266874,2018-02-12,False,16,83,False
1,508,False,6,True,False,,0.8866141732283465,13504,2018-02-02,False,21,23,False
4,38539,False,10,True,True,,0.9779858137193064,548142,2018-06-04,False,41,37,False
2,1257,False,14,True,False,,0.9518943846640745,11092,2018-03-18,False,14,31,False
2,901,False,4,True,False,,0.9616791835162719,86729,2018-02-02,False,30,39,False
2,2277,False,15,True,False,,0.9718232972201226,29339,2018-05-21,False,36,70,False
2,5308,False,6,True,False,,0.9478558199173671,192094,2018-01-08,False,22,18,False
3,9,False,8,True,False,,0.7329921733895244,88572,2017-11-29,False,8,41,False
2,2804,False,9,True,False,,0.9411729068217618,58020,2018-03-08,False,27,62,False
4,460,False,10,True,False,,0.9572869714531015,7241,2018-02-28,False,9,34,False
3,3127,False,11,True,False,,0.906289650172195,96206,2017-12-22,False,4,51,False
2,925,False,6,True,False,,0.9732187552144168,65724,2018-01-22,False,17,50,False
2,895,False,4,True,False,,0.9878640776699029,203454,2018-02-09,False,33,73,False
4,3236,False,8,True,True,,0.9437944733051032,112212,2018-02-06,False,34,98,False
4,539,False,13,True,False,,0.9914048323942317,5650,2018-03-15,False,19,30,False
2,1001,False,9,True,False,,0.9667038838822872,49045,2018-02-11,False,24,31,False
2,0,True,7,True,False,,,158725,2018-02-18,True,3,65,False
4,419,False,5,True,False,,0.9701941482089144,3340,2018-01-16,False,27,73,False
2,3542,False,8,True,False,,0.9188840008504097,154599,2018-01-15,False,23,18,False
2,1,False,6,False,False,,0.5,379,2017-11-21,False,5,25,False
1,10506,False,9,True,True,,0.9045065829292434,310808,2018-02-05,False,4,54,False
0,14617,False,26,True,True,,0.9843366456688256,237799,2018-05-19,False,4,31,False
4,654,False,2,True,False,,0.7897616256350137,73421,2018-04-01,False,13,76,False
3,141,False,7,True,False,,0.8354430379746836,7333,2018-01-16,False,30,90,False
2,5681,False,7,True,True,,0.9476733919032272,373377,2018-01-08,False,23,35,False
4,15699,False,2,True,True,,0.8127453436899691,798043,2017-12-18,False,40,51,False
3,214,False,7,True,False,,0.9004444444444445,2320,2018-02-14,False,30,45,False
1,9355,False,8,True,True,,0.9688998672955892,539036,2018-01-18,False,8,46,False
2,13330,False,24,True,True,,0.9901970383062049,74865,2018-04-20,False,1,31,False
2,35,False,4,True,False,,0.7857142857142857,199,2018-01-22,False,2,59,False
2,51,False,1713,True,False,,0.8211538461538461,15308,2013-05-20,False,9,39,False
1,141,False,6,True,False,,0.9350836699365263,25691,2018-01-23,False,7,21,False
4,66464,False,15,True,True,,0.9666412467491836,335359,2018-03-23,False,33,40,False
1,1257,False,21,True,False,,0.8546822195573968,6324,2018-05-24,False,31,72,False
0,2991,False,7,True,False,,0.8369266055045872,30754,2017-11-22,False,1,18,False
0,3457,False,8,True,False,,0.9818092647911186,52272,2018-05-22,False,24,62,False
2,1923,False,11,True,False,,0.9422583404619332,45507,2018-03-25,False,42,85,False
4,8866,False,7,True,True,,0.9346359917997881,439872,2017-12-13,False,9,28,False
2,1253,False,1,True,False,,0.9432045779685264,406769,2017-11-16,False,30,47,False
0,95,False,5,True,False,,0.9921671018276762,8315,2018-01-04,False,8,42,False
2,4808,False,14,True,False,,0.8912982136267934,52087,2018-05-31,False,33,33,False
2,201,False,1,True,False,,0.9928660049627791,204732,2018-02-07,False,31,38,False
2,236,False,8,True,False,,0.4133611691022965,4770,2017-11-20,False,10,46,False
2,164,False,6,True,False,,0.991284577491474,53330,2017-12-05,False,8,42,False
1,1677,False,6,True,False,,0.9911808991180899,102488,2017-12-01,False,15,39,False
3,221,False,6,True,False,,0.8896648044692738,4921,2018-02-05,False,31,73,False
4,1474,False,14,True,False,,0.98840717802128,47652,2018-02-26,False,11,45,False
2,4216,False,4,True,False,,0.9621297226985159,178756,2018-04-17,False,35,59,False
2,4327,False,11,True,False,,0.8355704697986577,73671,2018-06-03,False,6,47,False
1,7376,False,20,True,True,,0.9841374381682384,93321,2018-05-25,False,10,85,False
2,413,False,7,True,False,,0.9872862286228623,7939,2017-11-21,False,32,27,False
0,941,False,14,True,False,,0.9804789696115919,5577,2018-04-20,False,18,62,False
3,6479,False,7,True,False,,0.9877909004833807,70459,2017-11-13,False,31,32,False
3,35908,False,2,True,True,,0.7130871207320474,1296412,2018-01-07,False,9,79,False
1,4316,False,7,True,False,,0.977540518443707,164615,2018-01-02,False,11,55,False
2,3423,False,4,True,True,,0.9832757484909186,336656,2017-12-08,False,26,39,False
0,447,False,5,True,False,,0.9806641445985709,2371,2017-11-13,False,7,35,False
4,3736,False,6,True,True,,0.9855590135332674,360770,2018-01-03,False,17,35,False
2,613,False,5,True,False,,0.9705691408785977,9908,2018-02-02,False,9,40,False
2,872,False,12,True,True,,0.7545866831581117,404913,2018-05-13,False,30,54,False
2,1898,False,2,True,False,,0.6751548520302821,830571,2018-05-23,False,21,38,False
2,28,False,5,True,False,,0.8863636363636364,4615,2017-12-12,False,11,32,False
2,63,False,5,True,False,,0.7777777777777778,7889,2017-11-15,False,9,46,False
1,90979,False,7,True,True,,0.9614683638764118,477939,2018-06-03,False,29,60,False
2,894,False,2,True,False,,0.8704453441295547,16964,2017-12-16,False,7,99,False
3,1184,False,19,True,False,,0.9611037633762174,14610,2018-03-31,False,32,59,False
2,530,False,7,True,False,,0.9801280998521925,30830,2017-12-05,False,12,49,False
2,668,False,2,True,False,,0.9818519282326252,93140,2018-02-12,False,17,52,False
3,3221,False,4,True,False,,0.5583811185905426,231417,2018-02-09,False,13,49,False
4,257,False,5,True,False,,0.9616407140144322,17647,2018-04-02,False,20,42,False
2,6688,False,2,True,True,,0.9266194545736128,1726744,2018-01-01,False,26,62,False
2,118,False,2,True,False,,0.821917808219178,33977,2018-02-27,False,30,45,False
2,193,False,2424,True,False,,0.9458896982310093,39,2011-03-27,False,9,16,False
0,10848,False,7,True,True,,0.9485455369279565,120428,2017-11-14,False,9,56,False
1,57467,False,7,True,True,,0.9901244877939628,1100346,2018-01-25,False,10,48,False
2,638,False,10,True,False,,0.9879941434846267,42286,2018-04-24,False,37,62,False
2,2086,False,15,True,False,,0.9611948479035353,56564,2018-05-30,False,24,69,False
4,588,False,5,True,False,,0.9740903029148409,8459,2017-12-10,False,21,48,False
4,93,False,6,True,False,,0.9769547325102881,1729,2017-12-06,False,25,74,False
2,2285,False,6,True,False,,0.978451368248437,27205,2017-12-09,False,47,27,False
3,1640,False,5,True,False,,0.9646584753600211,20279,2018-01-08,False,10,29,False
1,395,False,5,True,False,,0.9728221742260619,21231,2017-11-10,False,8,33,False
1,48391,False,25,True,True,,0.9332244635446633,2175588,2018-05-04,False,30,34,False
4,13443,False,29,False,True,,0.9651225123405776,145269,2018-05-10,False,4,24,False
2,17966,False,16,True,True,,0.781878761659722,779781,2018-03-08,False,14,34,False
2,1095,False,7,True,False,,0.9814472467978345,23982,2017-11-21,False,13,16,False
4,55,False,9,True,False,,0.9852216748768473,22239,2018-02-13,False,4,33,False
2,1066,False,2,True,False,,0.8828143570240076,519210,2018-03-27,False,21,58,False
1,603,False,8,True,False,,0.9869910864851843,24791,2018-02-14,False,8,49,False
2,50935,False,7,True,True,,0.9518759123582602,3314235,2017-12-08,False,22,54,False
2,363,False,13,True,False,,0.9706126515025735,6645,2018-03-01,False,22,76,False
1,38300,False,22,True,True,,0.9744883233955799,921791,2018-05-23,False,4,35,False
3,1938,False,8,True,False,,0.9577245670995671,6079,2017-12-19,False,34,24,False
4,19533,False,7,True,True,,0.8828036692461525,239057,2018-01-27,False,12,54,False
2,927,False,12,True,False,,0.9965164380579142,3277,2018-03-05,False,26,51,False
3,764,False,13,True,False,,0.9757645701096365,11268,2018-02-22,False,37,51,False
1,721,False,7,True,False,,0.9469657580034168,44134,2018-02-14,False,4,86,False
4,3218,False,12,True,True,,0.9427387583208803,38529,2018-05-08,False,21,88,False
4,2810,False,4,True,False,,0.9834191654233047,67545,2018-03-19,False,22,30,False
4,1076,False,2,True,False,,0.9476744186046512,238594,2018-03-19,False,21,86,False
2,2144,False,7,True,False,,0.9765353765114331,49229,2018-01-05,False,28,68,False
3,533,False,7,True,False,,0.9787898717527129,14347,2018-02-12,False,15,58,False
1,1437,False,7,True,False,,0.985365113389546,61986,2018-04-26,False,1,23,False
4,564,False,1,True,False,,0.898965307364577,384829,2017-12-17,False,25,44,False
4,536,False,6,True,False,,0.9789553368660106,10777,2017-11-11,False,20,48,False
4,1136,False,3,True,False,,0.7767151767151768,110930,2017-12-24,False,36,66,False
2,34,False,1421,True,False,,0.9981949458483754,136,2014-01-24,False,16,71,False
3,1322,False,7,True,False,,0.988594890510949,41600,2017-11-27,False,8,31,False
1,2153,False,8,True,True,,0.7886531661845065,113189,2017-11-20,False,22,83,False
2,10204,False,13,True,True,,0.9732825353684874,51859,2018-04-07,False,32,45,False
2,399,False,8,True,False,,0.9208037825059102,53677,2018-02-19,False,31,76,False
4,3433,False,6,True,False,,0.9863790080160321,180780,2017-12-04,False,30,65,False
4,0,True,5,True,False,,0.9285714285714286,194,2017-12-06,False,21,61,False
2,2430,False,6,True,False,,0.21051815079118832,60993,2018-01-27,False,2,56,False
2,2521,False,31,True,False,,0.9909720723019253,100925,2018-03-07,False,24,46,False
1,101,False,6,True,False,,0.9834796076406814,13748,2018-01-30,False,35,64,False
4,581,False,6,True,False,,0.9666369313113292,29974,2018-01-07,False,21,71,False
2,7805,False,20,True,False,,0.9815127149114206,39045,2018-05-25,False,25,32,False
4,3393,False,15,True,False,,0.9423147882415646,29952,2018-03-04,False,13,43,False
2,433,False,6,True,False,,0.9949431099873578,26412,2018-02-23,False,1,59,False
1,11535,False,8,True,True,,0.978754983134008,296573,2017-11-17,False,29,37,False
0,1805,False,18,True,False,,0.9757345698291809,47073,2018-05-27,False,45,27,False
2,530,False,3,True,False,,0.9824981577008106,39913,2018-04-12,False,34,37,False
1,750,False,14,True,False,,0.9754397610355128,31310,2018-03-15,False,22,72,False
2,27,False,3,True,False,,0.9865951742627346,2804,2017-12-12,False,1,31,False
2,1908,False,11,True,False,,0.9027478060710689,76410,2018-03-23,False,33,34,False
4,1428,False,15,True,False,,0.9966542902607205,6230,2018-04-09,False,13,41,False
4,1706,False,7,True,False,,0.9539123940072932,123598,2018-01-25,False,34,57,False
4,230,False,5,True,False,,0.9940559440559441,1794,2017-12-09,False,15,14,False
1,106,False,3451,True,False,,0.9915433403805497,51,2008-06-17,False,23,32,False
3,1692,False,4,True,False,,0.9897601213615246,64196,2017-11-30,False,32,30,False
4,3711,False,12,True,False,,0.932639920752848,15345,2018-03-15,False,29,77,False
1,10565,False,6,True,False,,0.9766796591134307,180126,2018-01-11,False,9,42,False
3,602,False,8,True,False,,0.9438312968072526,6130,2017-12-19,False,42,43,False
2,3071,False,24,True,True,,0.9510882913650133,29727,2018-05-21,False,36,96,False
2,3481,False,23,True,True,,0.8754290240253454,39208,2018-05-22,False,40,73,False
1,5991,False,5,True,True,,0.9784270216962525,717912,2018-02-15,False,9,41,False
4,188,False,4,True,False,,0.9788812785388128,4253,2017-12-11,False,13,43,False
4,118,False,8,True,True,,0.3334354888139749,2098169,2018-02-04,False,27,42,False
4,135,False,5,True,False,,0.983633387888707,6496,2017-11-10,False,28,81,False
2,0,True,8,True,False,,0.8955732122587968,17821,2017-11-17,False,21,99,False
2,372,False,1,True,False,,0.7510889856876167,270177,2018-02-08,False,29,51,False
0,302,False,27,True,False,,0.9490788126919141,8493,2018-02-26,False,1,27,False
3,1945,False,4,True,False,,0.9903996061376877,58441,2018-01-18,False,32,27,False
2,162,False,4,True,False,,0.9880788629069235,11860,2018-01-05,False,9,23,False
3,326,False,6,True,False,,0.9182903834066625,3627,2018-01-31,False,35,42,False
4,401,False,7,True,False,,0.9934305399775677,4464,2017-11-18,False,3,42,False
2,272,False,13,True,False,,0.9880690161527166,2614,2018-03-15,False,22,27,False
2,334,False,6,True,False,,0.9798068481123793,10913,2018-01-15,False,33,39,False
2,0,False,5,True,False,,,451,2017-11-09,False,1,18,False
2,8219,False,7,True,True,,0.9874188849159051,371825,2018-02-15,False,16,44,False
1,2422,False,7,True,False,,0.973344173756497,136821,2017-12-01,False,20,49,False
2,5318,False,26,True,True,,0.9668755834111215,70437,2018-04-18,False,39,41,False
2,1096,False,1,True,False,,0.8397227330598387,146812,2017-12-13,False,27,48,False
3,3119,False,7,True,False,,0.5374892272335535,55822,2017-11-23,False,34,25,False
2,5103,False,11,True,False,,0.7876702042450942,93975,2018-06-03,False,42,79,False
1,1874,False,6,True,False,,0.9566597242884062,444197,2018-01-08,False,4,45,False
2,70,False,5,True,False,,0.825,6640,2017-11-28,False,34,69,False
3,2188,False,17,True,False,,0.8998054474708171,11470,2018-04-06,False,23,38,False
2,3155,False,9,True,False,,0.9574575371549894,80976,2017-11-27,False,29,45,False
3,1178,False,2,True,False,,0.5466666666666666,21303,2018-01-02,False,10,57,False
2,589,False,4,True,False,,0.9477434679334917,75982,2018-05-16,False,42,23,False
0,16923,False,8,True,True,,0.9812840444723409,1778108,2018-02-05,False,28,76,False
4,38514,False,10,True,True,,0.9682504948677125,1119577,2018-02-06,False,1,24,False
1,1459,False,14,True,False,,0.9850888876020615,69182,2018-03-05,False,30,56,False
3,152,False,7,True,False,,0.8653846153846154,1800,2017-11-19,False,11,47,False
2,107,False,8,True,False,,0.9389671361502347,1518,2018-02-07,False,19,75,False
4,2773,False,6,True,False,,0.9891013324093615,27885,2017-12-12,False,16,29,False
2,1195,False,1,True,False,,0.9369777158774373,419382,2018-01-17,False,30,64,False
2,308,False,1,True,False,,0.9600441907567667,264975,2017-11-30,False,16,66,False
4,19871,False,23,True,True,,0.9586181604811501,128370,2018-04-21,False,54,24,False
2,130,False,8,True,False,,0.9387338325391422,6444,2018-02-13,False,23,31,False
4,389,False,13,True,False,,0.9838618346545867,4361,2018-04-14,False,15,50,False
2,1053,False,6,True,False,,0.9915427636066021,10583,2018-02-05,False,41,15,False
1,67809,False,10,True,True,,0.9781048671066016,3061379,2018-02-14,False,25,29,False
2,387,False,2,True,False,,0.9698418536226554,183542,2018-03-27,False,20,50,False
2,1458,False,26,True,False,,0.6948711273105962,9067,2018-04-19,False,25,47,False
3,793,False,6,True,False,,0.9801825293350717,15178,2017-11-25,False,17,86,False
2,463,False,5,True,False,,0.9110154905335628,53462,2018-01-04,False,7,31,False
4,524,False,3,True,False,,0.987358101135191,14505,2017-12-18,False,23,44,False
